artist,artistLabel,nationalityLabel,citizenshipLabel,genderLabel,birthDate,deathDate,birthPlaceLabel,deathPlaceLabel,movementLabel,occupationLabel,paintingSchoolLabel,influencedByLabel,influencedOnLabel,pupilsLabel,teachersLabel,friendsLabel
http://www.wikidata.org/entity/Q175412,Richard Oelze,Germany,Germany,male,1900-06-29T00:00:00Z,"['1980-11-26T00:00:00Z', '1980-05-27T00:00:00Z']",Magdeburg,Gut Posteholz,nan,"['graphic artist', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q17549421,Alcide Davide Campestrini,"['Kingdom of Italy', 'Austria-Hungary', 'Austrian Empire']","['Kingdom of Italy', 'Austria-Hungary', 'Austrian Empire']",male,1863-01-01T00:00:00Z,1940-01-01T00:00:00Z,Trento,Milan,nan,"['painter', 'university teacher']",nan,nan,nan,nan,Brera Academy,nan
http://www.wikidata.org/entity/Q175745,Allan Houser,United States,United States,male,1914-06-30T00:00:00Z,1994-08-22T00:00:00Z,Fort Sill,Santa Fe,nan,"['painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q176368,Harold Gilman,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1876-02-11T00:00:00Z,1919-02-12T00:00:00Z,Somerset,London,nan,"['artist', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q176409,Brett Whiteley,Australia,Australia,male,1939-04-07T00:00:00Z,1992-06-15T00:00:00Z,Sydney,Wollongong,nan,"['artist', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q17651989,Roberto Iras Baldessari,"['Kingdom of Italy', 'Italy', 'Austria-Hungary']","['Kingdom of Italy', 'Italy', 'Austria-Hungary']",male,1894-03-23T00:00:00Z,1965-06-22T00:00:00Z,Innsbruck,Rome,nan,"['engraver', 'designer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1766428,Pierre Roche,France,France,male,1855-08-02T00:00:00Z,1922-01-18T00:00:00Z,former 4th arrondissement of Paris,Paris,nan,"['medalist', 'ceramicist', 'sculptor', 'painter', 'engraver']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1769484,Niccolò da Bologna,"['Lordship of Bologna', 'Papal States']","['Lordship of Bologna', 'Papal States']",male,1325-01-01T00:00:00Z,1403-01-01T00:00:00Z,Bologna,nan,nan,"['illuminator', 'painter']",nan,nan,nan,Brussels Initials Master,nan,nan
http://www.wikidata.org/entity/Q177059,Hakuin Ekaku,Japan,Japan,male,1685-01-19T00:00:00Z,"['1769-01-18T00:00:00Z', '1768-01-01T00:00:00Z']",Hara-juku,Shōin-ji,nan,"['bhikkhu', 'painter', 'writer', 'calligrapher', 'philosopher']",nan,nan,nan,Suiō Genro,nan,nan
http://www.wikidata.org/entity/Q177213,Baldassare Peruzzi,Republic of Siena,Republic of Siena,male,1481-03-16T00:00:00Z,1536-01-16T00:00:00Z,Siena,Rome,High Renaissance,"['engraver', 'architect', 'painter', 'designer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q177313,Julio Le Parc,"['Argentina', 'France']","['Argentina', 'France']",male,1928-09-23T00:00:00Z,nan,Palmira,nan,"['op art', 'kinetic art']","['painter', 'visual artist', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q177693,Adolf Fleischmann,Germany,Germany,male,1892-03-18T00:00:00Z,1968-01-28T00:00:00Z,Esslingen am Neckar,Stuttgart,nan,"['painter', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1777607,Roelant Roghman,Dutch Republic,Dutch Republic,male,1627-03-14T00:00:00Z,"['1691-01-01T00:00:00Z', '1692-01-03T00:00:00Z']",Amsterdam,Amsterdam,nan,"['draftsperson', 'painter', 'visual artist', 'printmaker']",nan,nan,nan,"['Jan Griffier I', 'Pieter Wouwerman']",nan,nan
http://www.wikidata.org/entity/Q1780756,Pieter Isaacsz,Low Countries,Low Countries,male,1569-01-01T00:00:00Z,1625-09-14T00:00:00Z,Helsingør,Amsterdam,nan,"['designer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1784940,Aldemir Martins,Brazil,Brazil,male,1922-11-08T00:00:00Z,"['2006-02-04T00:00:00Z', '2006-02-05T00:00:00Z']",Aurora,São Paulo,nan,"['visual artist', 'draftsperson', 'sculptor', 'illustrator', 'painter']",nan,Antônio Bandeira,Antônio Bandeira,nan,nan,nan
http://www.wikidata.org/entity/Q1788014,Alfredo Volpi,Brazil,Brazil,male,1896-04-14T00:00:00Z,"['1988-04-28T00:00:00Z', '1988-05-28T00:00:00Z']",Lucca,São Paulo,modernism,"['artist', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q178852,Frederik Christian Lund,Kingdom of Denmark,Kingdom of Denmark,male,1826-02-14T00:00:00Z,1901-10-31T00:00:00Z,Copenhagen,Copenhagen,nan,painter,nan,nan,nan,"['Bertha Wegmann', 'Hans Friis', 'Harald Jerichau', 'Agnes Cathinka Wilhelmine Lunn']",nan,nan
http://www.wikidata.org/entity/Q179126,John Ruskin,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1819-02-08T00:00:00Z,1900-01-20T00:00:00Z,London,Coniston,"['freethought', 'Pre-Raphaelite Brotherhood']","['aesthetician', 'journalist', 'art historian', 'daguerreotypist', 'art critic', 'poet', 'painter', 'writer', 'university teacher', 'philosopher', 'sociologist', 'literary critic', 'architect']",nan,nan,nan,nan,University of Oxford,nan
http://www.wikidata.org/entity/Q1791520,Lygia Clark,Brazil,Brazil,female,"['1920-09-23T00:00:00Z', '1920-10-23T00:00:00Z']","['1988-04-25T00:00:00Z', '1988-04-26T00:00:00Z']",Belo Horizonte,Rio de Janeiro,Antropophagia,"['performance artist', 'installation artist', 'artist', 'sculptor', 'painter', 'university teacher']",nan,nan,nan,nan,University of Paris,nan
http://www.wikidata.org/entity/Q1795063,Mungo Martin,Canada,Canada,male,1879-01-01T00:00:00Z,1962-08-16T00:00:00Z,British Columbia,Victoria,Northwest Coast art,"['wood carver', 'painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1796948,Jan Konůpek,Czechoslovakia,Czechoslovakia,male,1883-10-10T00:00:00Z,1950-03-12T00:00:00Z,Mladá Boleslav,"['Prague', 'Nové Město nad Metují']",nan,"['graphic artist', 'visual artist', 'teacher', 'art critic', 'illustrator', 'pedagogue', 'painter', 'architect', 'essayist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18019593,Sedrak Arakelyan,"['Soviet Union', 'Russian Empire']","['Soviet Union', 'Russian Empire']",male,1884-12-29T00:00:00Z,1942-03-06T00:00:00Z,Cəhri,Yerevan,nan,painter,nan,nan,nan,nan,Panos Terlemezyan State College of Fine Arts,nan
http://www.wikidata.org/entity/Q1802822,William Shakespeare Burton,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1824-06-01T00:00:00Z,1916-01-26T00:00:00Z,London,London,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1803595,Manfred Kuttner,Germany,Germany,male,1937-01-27T00:00:00Z,2007-10-28T00:00:00Z,Greiz,Düsseldorf,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1806495,Lazar Khidekel,Soviet Union,Soviet Union,male,1904-03-13T00:00:00Z,1986-11-22T00:00:00Z,Vitebsk,Saint Petersburg,"['suprematism', 'avant-garde']","['architect', 'painter', 'university teacher', 'draftsperson']",nan,nan,nan,nan,Saint-Petersburg State University of Architecture and Civil Engineering,nan
http://www.wikidata.org/entity/Q180727,John Cage,United States,United States,male,"['1912-10-05T00:00:00Z', '1912-09-05T00:00:00Z']",1992-08-12T00:00:00Z,Good Samaritan Hospital,New York City,"['Fluxus', '20th-century classical music']","['music theorist', 'visual artist', 'composer', 'illustrator', 'poet', 'draftsperson', 'musicologist', 'painter', 'writer', 'university teacher', 'philosopher', 'mycologist']",nan,nan,nan,Geeta Sarabhai,"['Black Mountain College', 'Wesleyan University']",nan
http://www.wikidata.org/entity/Q180740,Zhang Huan,People's Republic of China,People's Republic of China,male,1965-01-01T00:00:00Z,nan,Anyang,nan,conceptual art,"['photographer', 'performance artist', 'scenographer', 'artist', 'sculptor', 'printmaker', 'theatrical director', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1808950,Sliman Mansour,Palestine,Palestine,male,1947-01-01T00:00:00Z,nan,Birzeit,nan,nan,"['painter', 'writer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18146426,Josep Duran i Riera,Spain,Spain,male,1849-01-01T00:00:00Z,1928-12-01T00:00:00Z,Barcelona,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18152431,Johannes Wierix,Habsburg Netherlands,Habsburg Netherlands,male,"['1549-01-01T00:00:00Z', '1539-01-01T00:00:00Z']","['1615-01-01T00:00:00Z', '1620-01-01T00:00:00Z']",Antwerp,City of Brussels,nan,"['draftsperson', 'painter', 'visual artist', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q181568,Ivan Aivazovsky,Russian Empire,Russian Empire,male,1817-07-29T00:00:00Z,1900-05-02T00:00:00Z,Feodosiia,Feodosiia,Romanticism,"['art collector', 'painter', 'visual artist']",nan,"['J. M. W. Turner', 'Théodore Géricault']","['J. M. W. Turner', 'Théodore Géricault']",Arkhip Kuindzhi,Imperial Russian Navy,nan
http://www.wikidata.org/entity/Q18163767,John Wilson,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']",male,1774-08-13T00:00:00Z,1855-04-29T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18172422,Sudhir Patwardhan,India,India,male,1949-01-01T00:00:00Z,nan,Maharashtra,nan,nan,"['radiologist', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1818665,Leo Leuppi,Switzerland,Switzerland,male,1893-06-28T00:00:00Z,1972-08-24T00:00:00Z,Zurich,Zurich,nan,"['painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1818710,Leo Putz,Kingdom of Italy,Kingdom of Italy,male,1869-06-18T00:00:00Z,"['1940-07-21T00:00:00Z', '1940-06-21T00:00:00Z']",Merano,Merano,Expressionism,"['caricaturist', 'painter', 'university teacher', 'illustrator']",nan,nan,nan,nan,Escola Nacional de Belas Artes,nan
http://www.wikidata.org/entity/Q1818900,Leon Polk Smith,United States,United States,male,1906-05-20T00:00:00Z,1996-12-04T00:00:00Z,Grady County,New York City,"['De Stijl', 'hard-edge painting']","['painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1819606,Jacob Abels,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1803-09-01T00:00:00Z,1866-06-18T00:00:00Z,Amsterdam,Abcoude,nan,"['landscape painter', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18198693,Louis-Auguste Brun,"['Switzerland', 'France']","['Switzerland', 'France']",male,1758-10-03T00:00:00Z,1815-10-08T00:00:00Z,Rolle,Paris,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18202272,Samuel Buri,Switzerland,Switzerland,male,1935-09-27T00:00:00Z,nan,Täuffelen,nan,nan,"['artist', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18203214,Nicolás Enríquez,New Spain,New Spain,male,1704-01-01T00:00:00Z,1790-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q182046,Leon Battista Alberti,Republic of Genoa,Republic of Genoa,male,1404-02-23T00:00:00Z,1472-05-04T00:00:00Z,Genoa,Rome,Italian Renaissance,"['architectural theoretician', 'playwright', 'humanist', 'athlete', 'organist', 'painter', 'architect', 'cryptographer', 'medalist', 'musicologist', 'linguist', 'music theorist', 'art theorist', 'artist', 'official', 'mathematician', 'poet', 'sculptor', 'writer', 'philosopher', 'scientist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18209515,Johann Andreas Benjamin Nothnagel,Frankfurt,Frankfurt,male,1729-03-01T00:00:00Z,1804-12-22T00:00:00Z,Buch am Forst,Frankfurt,nan,"['copper engraver', 'visual artist', 'portraitist', 'illustrator', 'tapestry artist', 'painter']",nan,nan,nan,Johann Christian Benjamin Nothnagel,Johann Nikolaus Lentzner,nan
http://www.wikidata.org/entity/Q18223378,Roberto Ferri,Italy,Italy,male,1978-01-01T00:00:00Z,nan,Taranto,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1824525,Abraham Brueghel,Spanish Netherlands,Spanish Netherlands,male,1631-11-01T00:00:00Z,"['1690-01-01T00:00:00Z', '1697-01-01T00:00:00Z']",Antwerp,Naples,Baroque,"['painter', 'art dealer', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q182589,William Morris,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1834-03-24T00:00:00Z,1896-10-03T00:00:00Z,"['London', 'Walthamstow']","['London', 'Hammersmith']","['Symbolism', 'Arts and Crafts movement']","['handicrafter', 'politician', 'artist', 'designer', 'science fiction writer', 'social reformer', 'illustrator', 'poet', 'prose writer', 'painter', 'graphic designer', 'calligrapher', 'architect']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q182664,Canaletto,Republic of Venice,Republic of Venice,male,"['1697-10-07T00:00:00Z', '1697-10-17T00:00:00Z', '1697-10-18T00:00:00Z']","['1768-04-20T00:00:00Z', '1768-04-19T00:00:00Z', '1758-04-19T00:00:00Z', '1768-04-10T00:00:00Z']",Venice,Venice,Rococo,"['etcher', 'painter', 'draftsperson']",nan,Giovanni Paolo Panini,Giovanni Paolo Panini,Bernardo Bellotto,nan,nan
http://www.wikidata.org/entity/Q1827236,Elin Danielson-Gambogi,Finland,Finland,female,1861-09-03T00:00:00Z,1919-12-31T00:00:00Z,Noormarkku,Antignano,realism,painter,nan,nan,nan,Hilda Flodin,nan,nan
http://www.wikidata.org/entity/Q182791,Jean-Baptiste Carpeaux,France,France,male,1827-05-11T00:00:00Z,1875-10-12T00:00:00Z,Valenciennes,Courbevoie,Romanticism,"['draftsperson', 'painter', 'printmaker', 'sculptor']",nan,nan,nan,"['Pierre Marie François Ogé', 'Joseph Osbach']",nan,nan
http://www.wikidata.org/entity/Q18286604,Ricardo Verdugo Landi,Spain,Spain,male,1870-01-01T00:00:00Z,1930-10-03T00:00:00Z,Málaga,Madrid,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q182882,John James Audubon,"['United States', 'France']","['United States', 'France']",male,1785-04-26T00:00:00Z,1851-01-27T00:00:00Z,Les Cayes,New York City,Naturalism,"['naturalist', 'photographer', 'bird illustrator', 'botanist', 'printmaker', 'draftsperson', 'painter', 'writer', 'scientific illustrator', 'biologist', 'ornithologist', 'zoologist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q183245,George Frederic Watts,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1817-02-23T00:00:00Z,"['1904-06-01T00:00:00Z', '1904-07-01T00:00:00Z']",London,Compton,"['Symbolism', 'academic art']","['painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18331410,Matthieu van Plattenberg,Spanish Netherlands,Spanish Netherlands,male,1606-08-15T00:00:00Z,1660-09-19T00:00:00Z,Antwerp,Paris,nan,"['etcher', 'copper engraver', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q183438,Gyula Kosice,Argentina,Argentina,male,1924-04-26T00:00:00Z,2016-05-25T00:00:00Z,Košice,Buenos Aires,nan,"['kinetic artist', 'art theorist', 'visual artist', 'sculptor', 'poet', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q183458,Andrea del Verrocchio,Republic of Florence,Republic of Florence,male,1435-01-01T00:00:00Z,1488-10-16T00:00:00Z,Florence,Venice,"['Italian Renaissance', 'Renaissance']","['goldsmith', 'architectural draftsperson', 'sculptor', 'bronze sculptor', 'painter', 'carver', 'architect', 'musician']",nan,nan,nan,"['Pietro Perugino', 'Francesco Botticini', 'Lorenzo di Credi', 'Leonardo da Vinci', 'Sandro Botticelli', 'Domenico Ghirlandaio']",Desiderio da Settignano,nan
http://www.wikidata.org/entity/Q1837855,Darío de Regoyos,Spain,Spain,male,1857-11-01T00:00:00Z,1913-10-29T00:00:00Z,Ribadesella,Barcelona,"['pointillism', 'impressionism', 'symbolist painting']","['painter', 'visual artist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1839843,Dirk Langendijk,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1748-03-08T00:00:00Z,1805-12-15T00:00:00Z,Rotterdam,Rotterdam,nan,"['painter', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1840495,Edgard de Souza,Brazil,Brazil,male,1962-01-01T00:00:00Z,nan,São Paulo,nan,nan,"['installation artist', 'sculptor', 'draftsperson', 'painter', 'engraver']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1840555,Adrianus Eversen,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1818-01-13T00:00:00Z,1897-12-01T00:00:00Z,Amsterdam,Delft,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18407788,Dmitry Shorin,Russia,Russia,male,1971-04-28T00:00:00Z,nan,Novosibirsk,nan,nan,"['painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18410071,Alan Charlton,United Kingdom,United Kingdom,male,1948-01-01T00:00:00Z,nan,Sheffield,nan,nan,"['artist', 'lithographer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q184212,Théodore Géricault,France,France,male,1791-09-26T00:00:00Z,1824-01-26T00:00:00Z,Rouen,Paris,Romanticism,"['graphic artist', 'visual artist', 'architectural draftsperson', 'sculptor', 'draftsperson', 'painter', 'lithographer']",nan,nan,nan,Joseph Simon Volmar,nan,nan
http://www.wikidata.org/entity/Q1844647,Dayanita Singh,India,India,female,1961-03-18T00:00:00Z,nan,New Delhi,nan,nan,"['photographer', 'journalist', 'printmaker', 'painter', 'photojournalist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q184669,Jean Ranc,France,France,male,1674-01-28T00:00:00Z,1735-07-01T00:00:00Z,Montpellier,Madrid,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1848256,Pieter van Hanselaere,Belgium,Belgium,male,"['1786-07-31T00:00:00Z', '1786-07-30T00:00:00Z']",1862-03-10T00:00:00Z,Ghent,Ghent,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18507719,Alexander Clarot,nan,nan,male,1796-03-17T00:00:00Z,1842-07-16T00:00:00Z,Vienna,Prague,nan,"['watercolorist', 'portraitist', 'draftsperson', 'illustrator', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18507753,Ambrogio Brambilla,Italy,Italy,male,1600-01-01T00:00:00Z,1600-01-01T00:00:00Z,Milan,nan,nan,"['graphic artist', 'artist', 'publisher', 'painter', 'cartographer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508058,Charles T. Webber,United States,United States,male,1825-12-31T00:00:00Z,1911-04-05T00:00:00Z,nan,nan,nan,"['painter', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508136,Elchanon Verveer,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1826-04-19T00:00:00Z,1900-08-24T00:00:00Z,The Hague,The Hague,nan,"['genre painter', 'etcher', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508148,Erhard Schön,Germany,Germany,male,1491-01-01T00:00:00Z,"['1542-01-01T00:00:00Z', '1542-12-23T00:00:00Z']",Nuremberg,Nuremberg,nan,"['xylographer', 'visual artist', 'draftsperson', 'painter', 'engraver']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508414,John Wood,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1801-01-01T00:00:00Z,1870-01-01T00:00:00Z,London,London,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508433,José Rafael Aragón,United States,United States,male,1795-01-01T00:00:00Z,1862-01-01T00:00:00Z,nan,nan,nan,"['santero', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508495,Léon Bonvin,France,France,male,1834-01-01T00:00:00Z,1866-01-30T00:00:00Z,Vaugirard,Meudon,nan,"['watercolorist', 'painter', 'musician']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508616,Pietro Mera,Republic of Venice,Republic of Venice,male,"['1570-01-01T00:00:00Z', '1577-01-01T00:00:00Z']",1644-02-13T00:00:00Z,Utrecht,Venice,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508617,Platt Powell Ryder,United States,United States,male,1821-06-11T00:00:00Z,1896-07-15T00:00:00Z,Brooklyn,New York City,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508725,Willem Maris,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1872-06-11T00:00:00Z,1929-05-23T00:00:00Z,The Hague,The Hague,nan,"['painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18508744,William Unger,"['Germany', 'Kingdom of Hanover']","['Germany', 'Kingdom of Hanover']",male,1837-09-11T00:00:00Z,1932-03-05T00:00:00Z,Hanover,Innsbruck,nan,"['etcher', 'copper engraver', 'graphic artist', 'visual artist', 'teacher', 'printmaker', 'painter', 'university teacher', 'engraver']",nan,nan,nan,"['Hermína Laukotová', 'Menci Clement Crnčić']",nan,nan
http://www.wikidata.org/entity/Q18511480,Arnold van Westerhout,Habsburg Netherlands,Habsburg Netherlands,male,1651-01-01T00:00:00Z,1725-01-01T00:00:00Z,Antwerp,Rome,nan,"['draftsperson', 'painter', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18511614,Lycurgus Painter,nan,nan,http://www.wikidata.org/.well-known/genid/e509fc9079ab4c7efe304cf53f5ff353,-0399-01-01T00:00:00Z,-0299-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18511875,James Goodwyn Clonney,nan,nan,male,1812-12-28T00:00:00Z,1867-10-07T00:00:00Z,Liverpool,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18516516,Frederik Hendrik Weissenbruch,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1828-06-01T00:00:00Z,1887-06-25T00:00:00Z,The Hague,The Hague,nan,"['draftsperson', 'painter', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18519956,Laslett John Pott,nan,nan,male,1837-01-01T00:00:00Z,1898-08-01T00:00:00Z,Newark-on-Trent,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18526921,John Gibson,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1768-01-01T00:00:00Z,1852-10-08T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18526947,Charles Rossiter,nan,nan,male,1827-01-01T00:00:00Z,1897-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18527472,Robert van Voerst,Dutch Republic,Dutch Republic,male,1597-01-01T00:00:00Z,1636-01-01T00:00:00Z,Deventer,London,nan,"['engraver', 'painter', 'visual artist', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18529736,Ivan Žabota,"['Austria-Hungary', 'Kingdom of Serbs, Croats and Slovenes', 'Kingdom of Yugoslavia']","['Austria-Hungary', 'Kingdom of Serbs, Croats and Slovenes', 'Kingdom of Yugoslavia']",male,1877-12-15T00:00:00Z,1939-03-27T00:00:00Z,Podgradje,Bratislava,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18530173,John Brown,Kingdom of England,Kingdom of England,male,http://www.wikidata.org/.well-known/genid/bcd9f66ecd8b3ef9a7b23480c9a785a5,1532-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18538101,Ion Bitzan,Romania,Romania,male,1924-08-23T00:00:00Z,1997-09-15T00:00:00Z,Limanu,nan,nan,"['graphic artist', 'installation artist', 'draftsperson', 'sculptor', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18539893,Sorin Dumitrescu,Romania,Romania,male,1946-03-18T00:00:00Z,2024-12-22T00:00:00Z,Bucharest,Bucharest,nan,"['graphic artist', 'visual artist', 'illustrator', 'painter', 'university teacher']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18540716,Teodor Harșia,nan,nan,male,1914-01-01T00:00:00Z,1987-01-01T00:00:00Z,Filpișu Mare,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18544039,Marin Gherasim,Romania,Romania,male,1937-12-16T00:00:00Z,2017-03-27T00:00:00Z,Rădăuți,Bucharest,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18546635,John Smith,http://www.wikidata.org/.well-known/genid/a9a5b79016fe9eb363ca26965349db87,http://www.wikidata.org/.well-known/genid/a9a5b79016fe9eb363ca26965349db87,male,1713-01-01T00:00:00Z,1776-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q18546924,William H. Craft,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']",male,1733-01-01T00:00:00Z,"['1808-01-01T00:00:00Z', '1811-01-20T00:00:00Z']",nan,London,nan,"['porcelain painter', 'enameler', 'painter', 'miniaturist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q185495,Michiel van Musscher,Dutch Republic,Dutch Republic,male,1645-01-01T00:00:00Z,1705-06-20T00:00:00Z,Rotterdam,Amsterdam,Baroque,"['painter', 'visual artist', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1855173,Marcus Stone,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1840-07-04T00:00:00Z,1921-03-24T00:00:00Z,London,London,nan,"['caricaturist', 'history painter', 'illustrator', 'painter', 'genre painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q1855648,Luke Fildes,United Kingdom,United Kingdom,male,1844-10-03T00:00:00Z,"['1927-02-27T00:00:00Z', '1927-02-28T00:00:00Z']",Liverpool,London,nan,"['caricaturist', 'painter', 'illustrator']",nan,nan,nan,nan,nan,nan
