artist,artistLabel,nationalityLabel,citizenshipLabel,genderLabel,birthDate,deathDate,birthPlaceLabel,deathPlaceLabel,movementLabel,occupationLabel,paintingSchoolLabel,influencedByLabel,influencedOnLabel,pupilsLabel,teachersLabel,friendsLabel
http://www.wikidata.org/entity/Q21463764,George Smith,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1870-01-01T00:00:00Z,1934-01-01T00:00:00Z,,Edinburgh,,painter,,,,,,
http://www.wikidata.org/entity/Q21463769,George Smith,,,male,1802-01-01T00:00:00Z,1838-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21463775,George Smith,,,male,1825-01-01T00:00:00Z,1876-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21463804,John White,,,male,1813-01-01T00:00:00Z,1904-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21463893,John Wilson,,,male,1947-01-01T00:00:00Z,2009-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21463950,Peter Joseph,United Kingdom,United Kingdom,male,1929-01-01T00:00:00Z,2020-01-01T00:00:00Z,London,,,painter,,,,,,
http://www.wikidata.org/entity/Q21463958,George Wilson,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1848-01-01T00:00:00Z,1890-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21464159,William Allen,,,male,1861-01-01T00:00:00Z,1934-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21464750,Giuliana Lazzerini,,,female,1951-01-01T00:00:00Z,,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21465063,Clarence White,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1895-01-01T00:00:00Z,1971-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21465227,Grace Pailthorpe,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",female,1883-07-29T00:00:00Z,1971-07-19T00:00:00Z,St Leonards,,,"['psychoanalyst', 'painter', 'surgeon']",,,,,,
http://www.wikidata.org/entity/Q21465763,Ray Smith,United Kingdom,United Kingdom,male,1949-01-01T00:00:00Z,2018-01-01T00:00:00Z,Harrow,,,"['painter', 'writer', 'sculptor', 'illustrator']",,,,,,
http://www.wikidata.org/entity/Q21466066,Hans Schwarz,Austria,Austria,male,1922-12-29T00:00:00Z,2003-05-28T00:00:00Z,Vienna,Greenwich,,painter,,,,,,
http://www.wikidata.org/entity/Q21466391,William Scott,,,male,1797-01-01T00:00:00Z,1862-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21466722,William Williams,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1808-01-01T00:00:00Z,1895-01-01T00:00:00Z,,,,"['watercolorist', 'painter']",,,,,,
http://www.wikidata.org/entity/Q21466735,David Byrne,,,male,1949-01-01T00:00:00Z,,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21466797,Hassel Smith,United States,United States,male,1915-04-24T00:00:00Z,2007-01-02T00:00:00Z,Sturgis,Wiltshire,abstract expressionism,painter,,,,"['Jess Collins', 'Adelie Landis Bischoff']",,
http://www.wikidata.org/entity/Q21466826,David Cox,United Kingdom,United Kingdom,male,1914-01-01T00:00:00Z,,,,,painter,,,,Amelia Elizabeth Guppy,,
http://www.wikidata.org/entity/Q21466853,David Davies,,,male,1837-01-01T00:00:00Z,1921-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21467056,David Graham,United Kingdom,United Kingdom,male,1926-05-20T00:00:00Z,,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21467198,David James,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1834-01-01T00:00:00Z,1892-01-01T00:00:00Z,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21467201,David James,United Kingdom,United Kingdom,male,1853-01-01T00:00:00Z,1904-01-01T00:00:00Z,Ireland,,,painter,,,,,,
http://www.wikidata.org/entity/Q2147430,Vicente Manansala,Philippines,Philippines,male,1910-01-22T00:00:00Z,1981-08-22T00:00:00Z,Macabebe,Manila,Cubism,painter,,,,,,
http://www.wikidata.org/entity/Q21484638,Tadasky,"['Japan', 'United States']","['Japan', 'United States']",male,1935-01-01T00:00:00Z,,Nagoya,,,painter,,,,,,
http://www.wikidata.org/entity/Q2149066,Richard Benno Adam,German Reich,German Reich,male,1873-03-05T00:00:00Z,1937-01-20T00:00:00Z,Munich,Munich,,painter,,,,,,
http://www.wikidata.org/entity/Q2149283,Dirk Stoop,Dutch Republic,Dutch Republic,male,1610-01-01T00:00:00Z,1686-01-01T00:00:00Z,Utrecht,Utrecht,,"['painter', 'visual artist']",,,,,,
http://www.wikidata.org/entity/Q2149531,Richard Friese,Germany,Germany,male,1854-12-15T00:00:00Z,1918-08-13T00:00:00Z,Gusev,Bad Zwischenahn,,"['painter', 'university teacher']",,,,,Art Academy Königsberg,
http://www.wikidata.org/entity/Q215049,Arthur Segal,Romania,Romania,male,1875-07-13T00:00:00Z,1944-06-23T00:00:00Z,Iași,London,,"['graphic artist', 'artist', 'painter', 'writer']",,,,,,
http://www.wikidata.org/entity/Q2150623,Richard Smith,United Kingdom,United Kingdom,male,1931-10-27T00:00:00Z,2016-04-16T00:00:00Z,Letchworth Garden City,,pop art,"['artist', 'designer', 'painter', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q2150737,Richard Teschner,"['Cisleithania', 'Austria']","['Cisleithania', 'Austria']",male,1879-03-22T00:00:00Z,1948-07-04T00:00:00Z,Karlovy Vary,Vienna,,"['graphic artist', 'director', 'puppeteer', 'visual artist', 'teacher', 'designer', 'draftsperson', 'painter', 'film director', 'puppet designer']",,,,,,
http://www.wikidata.org/entity/Q215100,Mikhail Vrubel,Russian Empire,Russian Empire,male,1856-03-17T00:00:00Z,1910-04-14T00:00:00Z,Omsk,Saint Petersburg,Symbolism,"['graphic artist', 'painter', 'visual artist', 'sculptor']",,Pavel Chistyakov,Pavel Chistyakov,,,
http://www.wikidata.org/entity/Q215251,Hugo van der Goes,Burgundian Netherlands,Burgundian Netherlands,male,1440-01-01T00:00:00Z,1482-01-01T00:00:00Z,Ghent,Red Cloister,Early Netherlandish painting,"['miniaturist', 'artist', 'history painter', 'draftsperson', 'painter']",,,,"['Aert van den Bossche', 'Juan de Flandes']",,
http://www.wikidata.org/entity/Q215305,Giulio Romano,Italy,Italy,male,1499-01-01T00:00:00Z,1546-11-11T00:00:00Z,Rome,Mantua,mannerism,"['architect', 'painter', 'visual artist', 'sculptor']",,,,"['Ippolito Andreasi', 'Stefano Speroni']",,
http://www.wikidata.org/entity/Q21544490,Pierre Ranson,France,France,male,1736-01-01T00:00:00Z,1786-09-26T00:00:00Z,Paris,Paris,,"['painter', 'draftsperson']",,,,,,
http://www.wikidata.org/entity/Q215457,Eva Hesse,"['Germany', 'United States']","['Germany', 'United States']",female,1936-01-11T00:00:00Z,1970-05-29T00:00:00Z,Hamburg,New York City,postminimalism,"['artist', 'draftsperson', 'sculptor', 'textile artist', 'painter']",,,,,School of Visual Arts,
http://www.wikidata.org/entity/Q215461,Hans Hofmann,"['Germany', 'United States']","['Germany', 'United States']",male,1880-03-21T00:00:00Z,1966-02-17T00:00:00Z,"['Weißenberg', 'Weißenburg in Bayern']",New York City,abstract expressionism,"['architect', 'painter', 'draftsperson']",,,,Isobel Steele MacKinnon,"University of California, Berkeley",
http://www.wikidata.org/entity/Q2154670,Anovelo da Imbonate,,,male,1301-01-01T00:00:00Z,1500-01-01T00:00:00Z,Lombardy,,,"['illuminator', 'painter']",,,,,,
http://www.wikidata.org/entity/Q21551095,Peter Busa,United States,United States,male,1914-01-01T00:00:00Z,"['1983-01-01T00:00:00Z', '1985-01-01T00:00:00Z']",,,,painter,,,,,,
http://www.wikidata.org/entity/Q215547,Francis Bott,Germany,Germany,male,"['1904-03-08T00:00:00Z', '1904-04-08T00:00:00Z']",1998-11-07T00:00:00Z,Frankfurt,Lugano,,"['theatre critic', 'painter', 'writer']",,,,,,
http://www.wikidata.org/entity/Q2155480,Pietro Testa,Italy,Italy,male,1611-01-01T00:00:00Z,1650-01-01T00:00:00Z,Lucca,Rome,Baroque,"['painter', 'printmaker']",,,,Giovanni Cesare Testa,,
http://www.wikidata.org/entity/Q215590,Georg Friedrich Kersting,Grand Duchy of Mecklenburg-Schwerin,Grand Duchy of Mecklenburg-Schwerin,male,"['1785-10-31T00:00:00Z', '1785-12-01T00:00:00Z', '1785-10-22T00:00:00Z']",1847-07-01T00:00:00Z,Güstrow,Meissen,Biedermeier,painter,,,,Julie von Egloffstein,,
http://www.wikidata.org/entity/Q2156487,Robert Bateman,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1842-01-01T00:00:00Z,1922-08-04T00:00:00Z,Staffordshire,Shropshire,,"['painter', 'illustrator']",,,,,,
http://www.wikidata.org/entity/Q2157088,Robert Feke,United States,United States,male,1705-01-01T00:00:00Z,1750-01-01T00:00:00Z,Oyster Bay,,,painter,,,,,,
http://www.wikidata.org/entity/Q2157495,Robert Havell,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']",male,1793-11-25T00:00:00Z,1878-11-11T00:00:00Z,Reading,Tarrytown,,"['engraver', 'painter']",,,,,,
http://www.wikidata.org/entity/Q215805,Peter Max,"['Germany', 'United States']","['Germany', 'United States']",male,1937-10-19T00:00:00Z,,Berlin,,pop art,"['designer', 'painter', 'graphic designer']",,,,,,
http://www.wikidata.org/entity/Q215919,Frank Auerbach,"['German Reich', 'United Kingdom']","['German Reich', 'United Kingdom']",male,1931-04-29T00:00:00Z,2024-11-11T00:00:00Z,Berlin,London,contemporary art,"['artist', 'painter', 'graphic designer', 'draftsperson']",,David Bomberg,David Bomberg,,Camberwell College of Arts,
http://www.wikidata.org/entity/Q216004,Thomas Theodor Heine,"['Germany', 'Sweden']","['Germany', 'Sweden']",male,1867-02-28T00:00:00Z,1948-01-26T00:00:00Z,Leipzig,Stockholm,,"['graphic artist', 'caricaturist', 'designer', 'illustrator', 'sculptor', 'painter', 'graphic designer', 'writer']",,,,,,
http://www.wikidata.org/entity/Q21609308,Maurice Felton,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1803-01-01T00:00:00Z,1842-03-30T00:00:00Z,Hinckley,Sydney,,"['painter', 'surgeon']",,,,,,
http://www.wikidata.org/entity/Q216116,Peter Laszlo Peri,"['United Kingdom', 'Hungary']","['United Kingdom', 'Hungary']",male,1899-06-13T00:00:00Z,1967-01-19T00:00:00Z,Budapest,London,,"['draftsperson', 'painter', 'visual artist', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q2161630,Roger Broders,France,France,male,1883-03-02T00:00:00Z,1953-10-20T00:00:00Z,Paris,Paris,,"['painter', 'illustrator']",,,,,,
http://www.wikidata.org/entity/Q2161706,Mayo,"['Greece', 'France']","['Greece', 'France']",male,1906-02-15T00:00:00Z,1990-10-01T00:00:00Z,Port Said,Seine-Port,surrealism,"['costume designer', 'painter', 'production designer']",,,,,,
http://www.wikidata.org/entity/Q216342,Ernesto de Fiori,"['Kingdom of Italy', 'Brazil', 'Austria']","['Kingdom of Italy', 'Brazil', 'Austria']",male,1884-12-12T00:00:00Z,1945-04-24T00:00:00Z,Rome,São Paulo,,"['draftsperson', 'painter', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q216406,Edward Burne-Jones,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom', 'United Kingdom of Great Britain and Ireland']",male,1833-08-28T00:00:00Z,1898-06-17T00:00:00Z,Birmingham,London,"['Symbolism', 'Pre-Raphaelite Brotherhood']","['artist', 'designer', 'visual artist', 'architectural draftsperson', 'draftsperson', 'illustrator', 'painter']",,"['Dante Gabriel Rossetti', 'Love Among the Ruins']","['Dante Gabriel Rossetti', 'Love Among the Ruins']",,,
http://www.wikidata.org/entity/Q2164731,Isaac Witkin,South Africa,South Africa,male,1936-05-10T00:00:00Z,"['2006-04-23T00:00:00Z', '2006-04-30T00:00:00Z']",Johannesburg,Pemberton,,"['painter', 'sculptor']",,,,,Saint Martin's School of Art,
http://www.wikidata.org/entity/Q21647737,Sven Lukin,United States,United States,male,1934-01-01T00:00:00Z,,,,,"['designer', 'painter']",,,,,,
http://www.wikidata.org/entity/Q216480,Max Oppenheimer,"['Austria', 'United States']","['Austria', 'United States']",male,1885-07-01T00:00:00Z,1954-10-19T00:00:00Z,Vienna,New York City,Expressionism,"['graphic artist', 'designer', 'painter']",,,,,,
http://www.wikidata.org/entity/Q21648405,Charles Reiffel,United States,United States,male,1862-04-09T00:00:00Z,1942-03-14T00:00:00Z,Indianapolis,San Diego,,painter,,,,,,
http://www.wikidata.org/entity/Q21674862,Robert MacPherson,Australia,Australia,male,1937-02-14T00:00:00Z,2021-11-12T00:00:00Z,,,,"['installation artist', 'conceptual artist', 'painter']",,,,,,
http://www.wikidata.org/entity/Q216822,Apelles,,,male,-0369-01-01T00:00:00Z,-0305-01-01T00:00:00Z,Colophon,Kos,,"['painter', 'writer']",,,,Perseus,,
http://www.wikidata.org/entity/Q216873,Pierre Puvis de Chavannes,France,France,male,1824-12-14T00:00:00Z,1898-10-24T00:00:00Z,Lyon,Paris,Symbolism,"['photographer', 'painter', 'visual artist']",,,,"['Oscar Matthiesen', 'Georges William Thornley', 'Hans Nikolaj Hansen', 'Paul Baudoüin']",,
http://www.wikidata.org/entity/Q21693152,Inti,Chile,Chile,male,,,Valparaíso,,,painter,,,,,,
http://www.wikidata.org/entity/Q216999,Antoine-Jean Gros,France,France,male,1771-03-16T00:00:00Z,1835-06-25T00:00:00Z,Paris,Meudon,"['neoclassicism', 'Pre-romanticism']","['painter', 'visual artist']",,Peter Paul Rubens,Peter Paul Rubens,"['Paul Huet', 'Joseph Beaume', 'Léon Riesener', 'Théophile Langlois de Chèvreville', 'Charles-Philippe Larivière', 'Félix Louis Leullier', 'Joseph Thierry', 'Léopold Robert', 'Charles Philipon', 'Henri Frédéric Schopin', 'Adolphe Roger', 'Charles Louis Müller']",,
http://www.wikidata.org/entity/Q21711462,Johnny Warangkula Tjupurrula,,,male,1925-01-01T00:00:00Z,2001-01-01T00:00:00Z,Napperby Station,Papunya,,painter,,,,,,
http://www.wikidata.org/entity/Q217128,Valentin Serov,Russian Empire,Russian Empire,male,1865-01-19T00:00:00Z,1911-12-05T00:00:00Z,Saint Petersburg,Moscow,impressionism,"['painter', 'teacher']",,,,"['Nina Simonovich-Efimova', 'Aleksandr Shevchenko', 'Victor Kolenda', 'Ilya Mashkov']","Moscow School of Painting, Sculpture and Architecture",
http://www.wikidata.org/entity/Q2172902,Jan Bulthuis,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1750-10-30T00:00:00Z,1801-05-29T00:00:00Z,Groningen,Amsterdam,,"['copper engraver', 'painter', 'draftsperson']",,,,,,
http://www.wikidata.org/entity/Q2173397,Jan Cox,Belgium,Belgium,male,1919-08-27T00:00:00Z,1980-10-07T00:00:00Z,The Hague,Antwerp,,"['lithographer', 'painter']",,,,,,
http://www.wikidata.org/entity/Q217648,Isaac van Ostade,Dutch Republic,Dutch Republic,male,1621-06-02T00:00:00Z,1649-10-16T00:00:00Z,Haarlem,Haarlem,,"['landscape painter', 'painter']",,,,,,
http://www.wikidata.org/entity/Q217715,Caspar Netscher,Dutch Republic,Dutch Republic,male,"['1635-01-01T00:00:00Z', '1639-01-01T00:00:00Z']",1684-01-15T00:00:00Z,Heidelberg,The Hague,,"['painter', 'visual artist']",,,,Olivier van Deuren,,
http://www.wikidata.org/entity/Q21779153,Michael Taylor,Australia,Australia,male,1933-10-15T00:00:00Z,,Sydney,,,painter,,,,,,
http://www.wikidata.org/entity/Q21795264,Theodore Wendel,United States,United States,male,1859-01-01T00:00:00Z,1932-01-01T00:00:00Z,,Ipswich,,painter,,,,,,
http://www.wikidata.org/entity/Q21795342,Gaylen Gerber,United States,United States,male,1955-06-08T00:00:00Z,,McAllen,,,painter,,,,,,
http://www.wikidata.org/entity/Q2179710,George Washington Wilson,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1823-02-07T00:00:00Z,1893-03-09T00:00:00Z,"['Aberdeen', 'Alvah']",Aberdeen,,"['photographer', 'painter', 'businessperson']",,,,,,
http://www.wikidata.org/entity/Q218326,Zofia Stryjeńska,Poland,Poland,female,1891-05-13T00:00:00Z,1976-02-28T00:00:00Z,Kraków,Geneva,,"['scenographer', 'graphic artist', 'visual artist', 'illustrator', 'painter', 'graphic designer']",,,,,,
http://www.wikidata.org/entity/Q2183848,Gustave Loiseau,France,France,male,1865-10-03T00:00:00Z,1935-10-10T00:00:00Z,"['16th arrondissement of Paris', 'Paris']","['Paris', '4th arrondissement of Paris']","['post-impressionism', 'Pont-Aven School']",painter,,"['Paul Gauguin', 'Camille Pissarro', 'Georges Seurat']","['Paul Gauguin', 'Camille Pissarro', 'Georges Seurat']",,,
http://www.wikidata.org/entity/Q21842514,Filippo Indoni,Kingdom of Italy,Kingdom of Italy,male,1842-01-01T00:00:00Z,1908-01-01T00:00:00Z,Rome,,realism,painter,,,,,,
http://www.wikidata.org/entity/Q2185186,Carl Holsøe,Kingdom of Denmark,Kingdom of Denmark,male,1863-03-12T00:00:00Z,1935-11-07T00:00:00Z,Aarhus,Asserbo,,painter,,,,,,
http://www.wikidata.org/entity/Q2187846,Johan Keller,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1863-11-15T00:00:00Z,1944-09-02T00:00:00Z,The Hague,The Hague,,"['painter', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q21880760,Karl Schrag,United States,United States,male,1912-12-07T00:00:00Z,1995-12-10T00:00:00Z,Karlsruhe,New York City,,"['painter', 'printmaker']",,,,George Johanson,,
http://www.wikidata.org/entity/Q2189722,Anton Losenko,Russian Empire,Russian Empire,male,1737-08-10T00:00:00Z,1773-12-04T00:00:00Z,Hlukhiv,Saint Petersburg,neoclassicism,painter,,,,,Imperial Academy of Arts,
http://www.wikidata.org/entity/Q2190808,Cornelis Apostool,"['Kingdom of the Netherlands', 'Dutch Republic', 'France']","['Kingdom of the Netherlands', 'Dutch Republic', 'France']",male,1762-08-06T00:00:00Z,1844-02-10T00:00:00Z,Amsterdam,Amsterdam,,"['art historian', 'draftsperson', 'printmaker', 'painter', 'lithographer']",,,,,Rijksmuseum,
http://www.wikidata.org/entity/Q21936861,Leandre Cristòfol,Spain,Spain,male,1908-06-08T00:00:00Z,1998-08-19T00:00:00Z,Os de Balaguer,Lleida,surrealism,"['cabinetmaker', 'painter', 'drawing teacher', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q2193899,Alexander Mollinger,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1836-03-08T00:00:00Z,1867-09-14T00:00:00Z,Utrecht,Utrecht,,painter,,,,George Reid,,
http://www.wikidata.org/entity/Q219403,Constant Troyon,France,France,male,1810-08-28T00:00:00Z,1865-03-20T00:00:00Z,Sèvres,9th arrondissement of Paris,Barbizon school,painter,,Paulus Potter,Paulus Potter,"['Emile van Marcke', 'Gabriel Gervais Chardin', 'Eugène Louis Boudin', 'Léon Belly', 'Martin Léonce Chabry']",,
http://www.wikidata.org/entity/Q2194579,Doug Ohlson,United States,United States,male,1936-11-18T00:00:00Z,2010-06-29T00:00:00Z,Cherokee,Manhattan,,painter,,,,,,
http://www.wikidata.org/entity/Q219634,Claude Cahun,France,France,non-binary,1894-10-25T00:00:00Z,1954-12-08T00:00:00Z,Nantes,Saint Helier,surrealism,"['resistance fighter', 'photographer', 'artist', 'sculptor', 'painter', 'writer']",,,,,,
http://www.wikidata.org/entity/Q2199075,Christina Robertson,United Kingdom,United Kingdom,female,1796-12-17T00:00:00Z,1854-04-30T00:00:00Z,Kinghorn,Saint Petersburg,,"['painter', 'editor']",,,,,,
http://www.wikidata.org/entity/Q2199365,Cornelis Massijs,Southern Netherlands,Southern Netherlands,male,"['1510-01-01T00:00:00Z', '1508-01-01T00:00:00Z']","['1556-01-01T00:00:00Z', '1580-01-01T00:00:00Z']",Antwerp,,,"['painter', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q21994092,James Lesesne Wells,United States,United States,male,1902-01-01T00:00:00Z,1993-01-20T00:00:00Z,Atlanta,,,"['graphic artist', 'painter', 'teacher', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q21995288,Robert Swain,United States,United States,male,1940-01-01T00:00:00Z,,,,,painter,,,,,,
http://www.wikidata.org/entity/Q21996503,Joan de Rua,,,male,,1501-01-01T00:00:00Z,Montblanc,,,painter,,,,,,
http://www.wikidata.org/entity/Q22002422,David McGee,United States,United States,male,1962-01-01T00:00:00Z,,Lockhart,,,"['artist', 'painter', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q2202075,Augustus Edwin Mulready,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1844-02-23T00:00:00Z,1905-01-01T00:00:00Z,London,London,,painter,,,,,,
http://www.wikidata.org/entity/Q2205989,Julius LeBlanc Stewart,United States,United States,male,1855-09-06T00:00:00Z,"['1919-01-04T00:00:00Z', '1919-01-05T00:00:00Z']",Philadelphia,Paris,Orientalism,painter,,,,,,
http://www.wikidata.org/entity/Q220703,Charles Rennie Mackintosh,United Kingdom,United Kingdom,male,1868-06-07T00:00:00Z,1928-12-10T00:00:00Z,"['Glasgow', 'Townhead']",London,Arts and Crafts movement,"['handicrafter', 'furniture designer', 'graphic artist', 'designer', 'sculptor', 'interior designer', 'painter', 'architect']",,,,,,
http://www.wikidata.org/entity/Q220813,Cennino Cennini,Italy,Italy,male,1360-01-01T00:00:00Z,1440-01-01T00:00:00Z,Colle di Val d'Elsa,Florence,,"['painter', 'writer']",,Giotto,Giotto,,,
http://www.wikidata.org/entity/Q22085230,Hans Asper,,,male,1554-09-19T00:00:00Z,,,,,"['copper engraver', 'painter']",,,,,,
http://www.wikidata.org/entity/Q22086935,Ward Jackson,United States,United States,male,1928-09-10T00:00:00Z,2004-02-03T00:00:00Z,,,,"['painter', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q22093638,Norman Zammitt,United States,United States,male,1931-01-01T00:00:00Z,2007-01-01T00:00:00Z,,,,"['painter', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q22094698,Robert Burnard,,,male,1800-01-01T00:00:00Z,"['1846-01-01T00:00:00Z', '1876-01-01T00:00:00Z']",Laneast,,,painter,,,,,,
http://www.wikidata.org/entity/Q221043,Simone Martini,Italy,Italy,male,1284-01-01T00:00:00Z,1344-08-09T00:00:00Z,Siena,Avignon,"['International Gothic', 'Sienese school']","['illuminator', 'painter']",,,,Lippo Memmi,,
http://www.wikidata.org/entity/Q2210937,Allegretto Nuzi,Papal States,Papal States,male,1315-01-01T00:00:00Z,1373-01-01T00:00:00Z,Fabriano,Fabriano,,painter,,,,,,
http://www.wikidata.org/entity/Q2213142,Philip Hermogenes Calderon,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1833-05-03T00:00:00Z,1898-04-30T00:00:00Z,Poitiers,London,,painter,,,,,,
http://www.wikidata.org/entity/Q2216478,Sam Gilliam,United States,United States,male,1933-11-30T00:00:00Z,2022-06-25T00:00:00Z,Tupelo,"Washington, D.C.",Washington Color School,"['draftsperson', 'painter', 'printmaker', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q221732,Paul McCarthy,United States,United States,male,1945-08-04T00:00:00Z,,Salt Lake City,,abject art,"['filmmaker', 'creator', 'video artist', 'photographer', 'performance artist', 'installation artist', 'television producer', 'architectural draftsperson', 'sculptor', 'illustrator', 'painter']",,,,,,
http://www.wikidata.org/entity/Q2219148,Anthonie de Lorme,"['Dutch Republic', 'Habsburg Netherlands']","['Dutch Republic', 'Habsburg Netherlands']",male,1610-01-01T00:00:00Z,1673-06-01T00:00:00Z,Tournai,Rotterdam,,painter,,,,,,
http://www.wikidata.org/entity/Q221933,Abraham Teerlink,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1776-01-01T00:00:00Z,1857-01-01T00:00:00Z,Dordrecht,Rome,,painter,,,,,,
http://www.wikidata.org/entity/Q2221472,Jean-Baptiste Huet,France,France,male,1745-10-15T00:00:00Z,1811-08-27T00:00:00Z,Paris,Paris,,"['painter', 'textile designer', 'draftsperson']",,,,Nicolas Huet,,
http://www.wikidata.org/entity/Q2221664,Richard Roland Holst,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1868-12-04T00:00:00Z,1938-12-31T00:00:00Z,Amsterdam,Bloemendaal,,"['furniture designer', 'graphic artist', 'visual artist', 'printmaker', 'draftsperson', 'painter', 'writer']",,,,,,
http://www.wikidata.org/entity/Q22227067,Jeanne Jacquemin,France,France,female,1863-08-13T00:00:00Z,1938-09-25T00:00:00Z,14th arrondissement of Paris,14th arrondissement of Paris,Symbolism,"['engraver', 'painter']",,,,,,
http://www.wikidata.org/entity/Q2223220,Guilherme de Santa-Rita,Portugal,Portugal,male,1889-10-31T00:00:00Z,1918-05-29T00:00:00Z,Lisbon,Lisbon,futurism,painter,,,,,,
http://www.wikidata.org/entity/Q22237368,Frederic Matys Thursz,United States,United States,male,1930-01-01T00:00:00Z,1992-01-01T00:00:00Z,Casablanca,Cologne,,painter,,,,,,
http://www.wikidata.org/entity/Q22237384,Janaina Tschäpe,Germany,Germany,female,1973-01-01T00:00:00Z,,Dachau,,,"['video artist', 'photographer', 'television producer', 'sculptor', 'painter']",,,,,,
http://www.wikidata.org/entity/Q2224527,Sarah W. Whitman,United States,United States,female,1842-01-01T00:00:00Z,1904-06-25T00:00:00Z,Baltimore,Boston,,"['artist', 'graphic designer', 'painter', 'writer']",,,,,Houghton Mifflin Harcourt,
http://www.wikidata.org/entity/Q2226717,Alfred Waud,United States,United States,male,1828-10-02T00:00:00Z,1891-04-06T00:00:00Z,London,Marietta,,"['photographer', 'painter']",,,,,,
http://www.wikidata.org/entity/Q22278045,Kaloust Guedel,United States,United States,male,1956-10-31T00:00:00Z,,Cyprus,,,painter,,,,,,
http://www.wikidata.org/entity/Q222923,Vincenzo Foppa,,,male,1400-01-01T00:00:00Z,1515-01-01T00:00:00Z,"['Bagnolo Mella', 'Brescia']",Brescia,Italian Renaissance,painter,,,,,,
http://www.wikidata.org/entity/Q223274,Frédéric Auguste Bartholdi,France,France,male,1834-08-02T00:00:00Z,1904-10-04T00:00:00Z,Colmar,6th arrondissement of Paris,,"['painter', 'sculptor']",,,,,,
http://www.wikidata.org/entity/Q22339011,John Bluck,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']",male,http://www.wikidata.org/.well-known/genid/fe9063c1c824b8c00b15cc8b015649a9,http://www.wikidata.org/.well-known/genid/a436079be5ab6b327d3cae177b8110cd,http://www.wikidata.org/.well-known/genid/a5343653924785fee775efac373cc056,http://www.wikidata.org/.well-known/genid/c4e153e7aa351cdeca29a8a4b34153c8,,"['engraver', 'painter', 'printmaker']",,,,,,
http://www.wikidata.org/entity/Q22343608,Giorgio Vasari,,,male,1562-11-06T00:00:00Z,1625-11-17T00:00:00Z,,Florence,,"['architect', 'painter']",,,,,,
